id	front	back	tags
durrett_ch8_last_zero_arcsine	Last zero before time n (8.1 Donsker's Theorem)	The last sign-change or zero time of a centered finite-variance walk, divided by n, converges to the Brownian last-zero time, which has the arcsine law. Exam use: Transfers the arcsine law beyond simple symmetric walks. Pitfall: The functional is discontinuous at some deterministic paths, so the Brownian null-set condition is the key point.	arcsine-law,last-zero,donsker,brownian-zero-set
durrett_ch8_occupation_time_halfline	Occupation time of a half-line (8.1 Donsker's Theorem)	The fraction of times a centered finite-variance walk spends above a sqrt(n) threshold converges to the Brownian occupation time above that threshold. Exam use: Use for random-walk occupation proportions and arcsine-type limits. Pitfall: Discrete-time counts require a small interpolation comparison; do not identify them blindly with continuous occupation time.	occupation-time,arcsine-law,brownian-motion,invariance-principle
durrett_ch8_martingale_sk_embedding	Embedding square-integrable martingales (8.2 CLTs for Martingales)	A square-integrable martingale can be represented in distribution as Brownian motion sampled at increasing stopping times whose conditional expected increments match conditional variances. Exam use: Provides the Brownian-time-change route to martingale CLTs. Pitfall: The conditional variance process, not deterministic time, controls the Brownian clock.	martingale,skorokhod-embedding,conditional-variance,brownian-motion
durrett_ch8_martingale_convergence_variance_sum	Martingale convergence from finite quadratic variation (8.2 CLTs for Martingales)	A square-integrable martingale with finite total conditional variance has an almost sure finite limit. Exam use: A standard way to separate negligible martingale tails from the main CLT-scale variance. Pitfall: Finite expected total variance is stronger than merely having bounded increments.	martingale-convergence,quadratic-variation,l2
durrett_ch8_martingale_fclt_random_clock	Martingale functional CLT by random clock (8.2 CLTs for Martingales)	For a martingale-difference array, if the embedded Brownian clock converges to deterministic time and large jumps vanish, the interpolated martingale converges to Brownian motion. Exam use: The process-level version of the martingale CLT; use when partial-sum paths rather than only final sums appear. Pitfall: The theorem needs both variance-clock convergence and a Lindeberg-type no-large-jumps condition.	martingale-fclt,random-clock,lindeberg,brownian-motion
durrett_ch8_martingale_lindeberg_feller	Lindeberg-Feller condition for martingales (8.2 CLTs for Martingales)	A martingale-difference array has a normal limit when its conditional variances converge to 1 and its conditional large-jump contribution vanishes. Exam use: High-yield theorem for dependent CLTs where conditional means are zero. Pitfall: Ordinary variance convergence is not enough; the conditional variance process must stabilize.	martingale-clt,lindeberg-condition,conditional-variance,triangular-array
durrett_ch8_martingale_clt_final_form	Martingale central limit theorem (8.2 CLTs for Martingales)	A martingale-difference sequence normalized by its variance has a normal limit under conditional variance convergence and conditional Lindeberg conditions. Exam use: Use for sums of dependent variables after decomposing them into martingale differences. Pitfall: Verify the filtration and conditional mean-zero property before applying the theorem.	martingale-clt,normal-limit,filtration,conditional-lindeberg
durrett_ch8_stationary_coboundary_clt	Stationary sequence CLT through martingale approximation (8.3 CLTs for Stationary Sequences)	For an ergodic stationary square-integrable sequence, a CLT can be proved when the partial sums are well approximated by a martingale with stationary differences. Exam use: Main strategy for dependent stationary sequences on prelim-style problems. Pitfall: Ergodicity and square integrability do not by themselves guarantee a CLT; the approximation condition matters.	stationary-sequence,martingale-approximation,ergodic,clt
durrett_ch8_projective_stationary_clt	Projective criterion for stationary CLT (8.3 CLTs for Stationary Sequences)	If conditional projections of future partial sums are summable or suitably controlled, stationary centered sequences satisfy a CLT with variance from the martingale approximation. Exam use: A practical check for dependent sequences where conditioning on the past becomes small. Pitfall: Do not replace the projective condition by ordinary covariance decay unless a theorem justifies it.	projective-criterion,stationary,conditional-expectation,clt
durrett_ch8_m_dependent_clt	M-dependent stationary CLT (8.3 CLTs for Stationary Sequences)	For a centered stationary M-dependent sequence, the normalized sum has a normal limit with long-run variance sigma^2 = E X_0^2 + 2 sum_{k=1}^M E X_0 X_k. Exam use: Fast recognition pattern for finite-range dependence problems. Pitfall: The limiting variance can be zero; in that case the usual nondegenerate normal limit collapses.	m-dependent,stationary,long-run-variance,clt
durrett_ch8_markov_chain_poisson_equation_clt	Markov-chain CLT via Poisson equation (8.3 CLTs for Stationary Sequences)	For a stationary ergodic Markov chain, additive functionals can satisfy a CLT when f is represented through a solution of a Poisson equation, producing a martingale plus a telescoping error. Exam use: Use when a dependent sum is generated by a Markov transition kernel. Pitfall: Stationarity or a controlled initial distribution is needed; starting far from equilibrium can add transient terms.	markov-chain,poisson-equation,additive-functional,martingale-approximation
durrett_ch8_moving_average_clt	Moving-average process CLT (8.3 CLTs for Stationary Sequences)	Linear moving averages of iid innovations satisfy CLTs under coefficient conditions that make the process square integrable and approximable by finite-dependent truncations. Exam use: A standard dependent but explicit model where long-run variance can often be computed. Pitfall: Absolute or square summability assumptions on coefficients are not cosmetic; they justify truncation and variance formulas.	moving-average,linear-process,m-dependent-approximation,clt
durrett_ch8_mixing_covariance_inequality	Mixing covariance inequality (8.3.1 Mixing Properties)	Mixing coefficients bound covariances between variables measurable with respect to separated sigma-fields, with Holder exponents controlling integrability. Exam use: Converts abstract mixing assumptions into summable covariance or projection bounds for CLTs. Pitfall: Check the exact mixing coefficient and exponent relation; different texts use different normalizations.	mixing,covariance-bound,holder,dependence
durrett_ch8_strong_mixing_stationary_clt	Strong-mixing stationary CLT (8.3.1 Mixing Properties)	A centered ergodic stationary sequence satisfying suitable moment and summable mixing conditions obeys a CLT with long-run variance given by the covariance series. Exam use: Use for dependent sequences when decay of dependence is given quantitatively. Pitfall: Moment assumptions and summability rates are paired; weakening one often requires strengthening the other.	strong-mixing,stationary-clt,long-run-variance,covariance-series
durrett_ch8_glivenko_cantelli_uniform	Glivenko-Cantelli theorem (8.4 Empirical Distributions, Brownian Bridge)	The empirical distribution function F_n converges uniformly almost surely to the true distribution function F. Exam use: The baseline consistency result for empirical CDFs before studying sqrt(n) fluctuations. Pitfall: Pointwise LLN is not enough; the theorem gives uniform convergence over all x.	empirical-distribution,glivenko-cantelli,uniform-convergence,cdf
durrett_ch8_empirical_process_bridge	Empirical process convergence to Brownian bridge (8.4 Empirical Distributions, Brownian Bridge)	For uniform samples, sqrt(n)(F_n(t)-t) converges as a process to the Brownian bridge B_t - t B_1. Exam use: Foundation for Kolmogorov-Smirnov statistics and distribution-free empirical-process limits. Pitfall: The limit is a bridge, not free Brownian motion, because the empirical CDF is pinned at 0 and 1.	empirical-process,brownian-bridge,donsker,uniform-order-statistics
durrett_ch8_kolmogorov_smirnov_limit	Kolmogorov-Smirnov statistic limit (8.4 Empirical Distributions, Brownian Bridge)	The statistic D_n = sqrt(n) sup_x |F_n(x)-F(x)| converges to sup_{0<=t<=1} |B_t - t B_1| for continuous F. Exam use: Identifies the asymptotic null distribution of the Kolmogorov-Smirnov goodness-of-fit statistic. Pitfall: Continuity of F gives distribution-free uniformization; atoms require separate handling.	kolmogorov-smirnov,brownian-bridge,empirical-cdf,supremum
durrett_ch8_brownian_bridge_conditioning	Brownian bridge as pinned Brownian motion (8.4 Empirical Distributions, Brownian Bridge)	The Brownian bridge has the same law as B_t - t B_1 on [0,1], equivalently Brownian motion conditioned to return to 0 at time 1. Exam use: Use to compute bridge covariance, Markov transition laws, and empirical-process limits. Pitfall: Conditioning on an event of probability zero is shorthand for a regular conditional or limiting density argument.	brownian-bridge,gaussian-process,conditioning,empirical-process
durrett_ch8_kolmogorov_distribution_method	Kolmogorov distribution by killed Brownian motion (8.4 Empirical Distributions, Brownian Bridge)	The distribution of sup |Brownian bridge| can be computed from Brownian motion killed on exiting an interval and then pinned at time 1. Exam use: Useful when an exam asks not just for the KS limit but for its explicit distribution. Pitfall: Keep straight whether the boundary event is one-sided or two-sided; the formulas differ.	kolmogorov-distribution,killed-brownian-motion,brownian-bridge,reflection-principle
durrett_ch8_brownian_lil	Law of the iterated logarithm for Brownian motion (8.5 Laws of the Iterated Logarithm)	Brownian motion satisfies limsup_{t->infty} B_t / sqrt(2 t log log t) = 1 almost surely, with the corresponding liminf equal to -1. Exam use: The Brownian template for LILs of partial sums after embedding or invariance principles. Pitfall: The log log term is meaningful only in the eventual range where it is positive; constants are sharp.	lil,brownian-motion,borel-cantelli,gaussian-tail
durrett_ch8_iid_lil	Law of the iterated logarithm for iid sums (8.5 Laws of the Iterated Logarithm)	For iid mean-zero finite-variance increments with variance sigma^2, limsup S_n / sqrt(2 sigma^2 n log log n) = 1 almost surely, and the liminf is -1. Exam use: Use when a problem asks for sharp almost-sure fluctuation size of partial sums. Pitfall: A CLT-scale heuristic is too small for limsup behavior; LIL has an extra sqrt(log log n) factor.	lil,iid,random-walk,finite-variance
durrett_ch8_strassen_invariance_principle	Strassen invariance principle (8.5 Laws of the Iterated Logarithm)	The set of subsequential limit points of suitably LIL-rescaled partial-sum paths is the unit ball of absolutely continuous functions with square-integrable derivative. Exam use: A functional strengthening of the scalar LIL; it describes the whole path shape, not just limsup constants. Pitfall: The limit set is deterministic and compact in path space; it is not a single limiting process.	strassen,functional-lil,invariance-principle,path-limit-set
durrett_ch9_ito_laplacian_martingale	Ito-Laplacian martingale for Brownian motion (9.1 Martingales)	If v is C2 and the stochastic integral is square-integrable, then v(B_t)-1/2 integral_0^t Delta v(B_s) ds is a continuous martingale. Exam use: The one-line engine behind harmonic functions, optional stopping, PDE uniqueness, and Green function computations. Pitfall: The integrability/localization condition is not decoration; without it the stochastic integral may only be local.	brownian-motion,ito-formula,laplacian,martingale
durrett_ch9_exit_time_ball_mean	Mean exit time from a ball (9.1 Martingales)	For d-dimensional Brownian motion started at |x|<R, the hitting time S_R of the sphere of radius R has E_x S_R=(R^2-|x|^2)/d. Exam use: Use for expected lifetime in balls and as a quick check for Poisson-equation solutions. Pitfall: The dimension appears in the denominator because |B_t|^2-dt is summed over d coordinates.	exit-time,ball,optional-stopping
durrett_ch9_radial_harmonic_functions	Radial harmonic test functions (9.1 Martingales)	The radial functions phi(x)=log|x| in d=2 and phi(x)=|x|^(2-d) in d>=3 are harmonic off the origin. Exam use: They convert annulus hitting probabilities into algebra. Pitfall: They are singular at zero, so stop before hitting the inner radius and localize with smooth compact modifications.	harmonic,radial,annulus
durrett_ch9_annulus_hitting_probability	Annulus hitting probability (9.1 Martingales)	For r<|x|<R, P_x(S_r<S_R)=[phi(R)-phi(x)]/[phi(R)-phi(r)], with phi radial harmonic as above. Exam use: This is the standard computation for recurrence in d=2 and transience in d>=3. Pitfall: Use the correct dimension-specific phi; the logarithmic d=2 case is a frequent source of wrong powers.	annulus,hitting-probability,recurrence,transience
durrett_ch9_two_dimensional_recurrence	Two-dimensional Brownian recurrence (9.1 Martingales)	In d=2, Brownian motion hits every circle around the origin almost surely and visits every nonempty open set infinitely often. Exam use: Use to decide whether planar Brownian motion returns to neighborhoods, not to exact points. Pitfall: Recurrence of neighborhoods does not mean hitting a prescribed point at positive time.	dimension-two,recurrence,hitting
durrett_ch9_points_polar_in_d_ge_2	Points are polar in dimensions at least two (9.1 Martingales)	For d>=2, Brownian motion does not hit a fixed point at a positive time, even when started from that point. Exam use: Prevents confusing recurrence in d=2 with point recurrence; important for punctured-domain examples. Pitfall: The definition of hitting zero uses t>0, so starting at zero is not a counterexample.	polar-sets,hitting-points,dimension
durrett_ch9_higher_dimensional_transience	Transience in dimensions at least three (9.1 Martingales)	For d>=3, P_x(S_r<infinity)=(r/|x|)^(d-2) when |x|>r, and |B_t| tends to infinity almost surely. Exam use: Use whenever a problem asks whether Brownian motion returns to bounded sets in high dimension. Pitfall: The limit |B_t| to infinity is almost sure but does not imply monotone radial motion.	transience,dimension-three,radial-process
durrett_ch9_dvoresky_erdos_test	Dvoretsky-Erdos lower envelope test (9.1 Martingales)	For d>=3 and positive decreasing g, P_0(|B_t|<=g(t)sqrt(t) infinitely often) is one or zero according as integral g(t)^(d-2) dt/t diverges or converges. Exam use: Useful as a recognition result for Brownian escape rates in advanced prelim-style questions. Pitfall: It concerns infinitely often behavior near infinity, not fixed-time Gaussian tails.	lower-envelope,transience,zero-one-law
durrett_ch9_heat_backward_martingale	Backward heat-equation martingale (9.2 Heat Equation)	If u_t=1/2 Delta u, then M_s=u(t-s,B_s) is a local martingale on 0<=s<=t. Exam use: This is the probabilistic uniqueness mechanism for the heat equation. Pitfall: The backward time t-s is essential; using t+s changes the sign.	heat-equation,space-time,martingale
durrett_ch9_heat_equation_solution	Heat equation solution by Brownian expectation (9.2 Heat Equation)	The bounded solution with initial condition f is v(t,x)=E_x f(B_t), equivalently convolution with the Gaussian heat kernel. Exam use: Use to solve Cauchy heat problems and identify semigroup smoothing. Pitfall: Continuity at t=0 requires continuity of f; boundedness alone is not enough for the boundary condition.	heat-kernel,brownian-semigroup,uniqueness
durrett_ch9_heat_kernel_smoothing	Gaussian heat kernel smoothing (9.2 Heat Equation)	For bounded continuous f, v(t,x)=integral (2 pi t)^(-d/2) exp(-|x-y|^2/(2t)) f(y) dy is C1,2 for t>0. Exam use: Turns probabilistic representation into an actual classical solution. Pitfall: The smoothing is for t>0; behavior at t=0 is controlled by the initial data.	regularity,heat-kernel,smoothing
durrett_ch9_duhamel_inhomogeneous_heat	Duhamel representation for inhomogeneous heat equation (9.3 Inhomogeneous Heat Equation)	For u_t=1/2 Delta u+g with zero initial data, the bounded solution is v(t,x)=E_x integral_0^t g(B_s) ds. Exam use: Use for heat equations with source terms and for occupation-time interpretations. Pitfall: With nonzero f, add the homogeneous solution E_x f(B_t).	inhomogeneous-heat,duhamel,occupation-time
durrett_ch9_inhomogeneous_heat_regularity	Holder source gives C1,2 inhomogeneous solution (9.3 Inhomogeneous Heat Equation)	If g is Holder continuous, then v(t,x)=E_x integral_0^t g(B_s) ds is C1,2 and solves the inhomogeneous heat equation. Exam use: A checklist item: representation plus Holder regularity gives a classical PDE solution. Pitfall: Continuity of g is natural, but Holder regularity is the clean sufficient condition used here.	holder-continuity,regularity,inhomogeneous-heat
durrett_ch9_feynman_kac_forward	Feynman-Kac formula for the heat equation with potential (9.4 Feynman-Kac Formula)	For u_t=1/2 Delta u+c(x)u and initial f, the bounded solution is v(t,x)=E_x[f(B_t) exp(integral_0^t c(B_s)ds)]. Exam use: Use for heat equations with growth/decay potential and moment-generating questions for occupation integrals. Pitfall: Check the sign convention: the chapter's plus c u corresponds to exp(+ integral c).	feynman-kac,potential,heat-equation
durrett_ch9_feynman_kac_smoothness	Feynman-Kac smoothness via reduction (9.4 Feynman-Kac Formula)	If f and c are Holder continuous, the Feynman-Kac representation is C1,2 and solves the PDE. Exam use: Use when asked to justify that a probabilistic formula is a classical solution. Pitfall: Boundedness gives a representation; regularity needs additional assumptions.	regularity,feynman-kac,holder-continuity
durrett_ch9_dirichlet_problem_representation	Dirichlet problem representation (9.5 Dirichlet Problem)	For a domain G with exit time tau, any bounded harmonic solution with boundary data f must be v(x)=E_x f(B_tau). Exam use: The central Brownian representation for harmonic measure and boundary-value problems. Pitfall: The formula can fail to satisfy the boundary condition at irregular boundary points.	dirichlet-problem,harmonic-measure,exit-time
durrett_ch9_mean_value_harmonicity	Mean-value property implies harmonicity (9.5 Dirichlet Problem)	If v(x)=E_x v(B_tau_B) for every small ball B around x and v is C2, then Delta v(x)=0. Exam use: Use to move from Brownian representations to Laplace's equation without stochastic calculus. Pitfall: The ball must be compactly contained in the domain.	mean-value-property,harmonic,laplace-equation
durrett_ch9_interior_smoothness_harmonic	Interior smoothness of Brownian harmonic functions (9.5 Dirichlet Problem)	The Brownian Dirichlet solution v(x)=E_x f(B_tau) is C-infinity inside G. Exam use: Lets you assert interior classical harmonicity even with only bounded boundary data. Pitfall: Interior smoothness says nothing by itself about boundary continuity.	harmonic-functions,smoothness,poisson-kernel
durrett_ch9_regular_boundary_point	Regular boundary point (9.5 Dirichlet Problem)	A boundary point y is regular for G if Brownian motion started at y exits G immediately: P_y(tau=0)=1. Exam use: Use to decide where the Brownian Dirichlet solution attains the prescribed boundary value. Pitfall: A boundary point can be topologically present but probabilistically invisible.	regular-boundary,dirichlet-problem,brownian-exit
durrett_ch9_boundary_continuity_regular_points	Boundary continuity at regular points (9.5 Dirichlet Problem)	If f is bounded continuous and y is a regular boundary point, then E_x f(B_tau) tends to f(y) as x in G tends to y. Exam use: This is the precise condition for the Dirichlet representation to satisfy the boundary data. Pitfall: Do not claim boundary convergence at every boundary point without checking regularity.	boundary-continuity,regular-point,dirichlet-problem
durrett_ch9_cone_condition	Cone condition for regularity (9.5 Dirichlet Problem)	If the complement of G contains a cone with vertex y inside some small ball, then y is a regular boundary point. Exam use: A practical geometric sufficient condition for boundary regularity. Pitfall: It is sufficient, not necessary; failure of a cone condition does not automatically mean irregularity.	cone-condition,regular-boundary,geometry
durrett_ch9_punctured_domain_warning	Punctured-domain boundary warning (9.5 Dirichlet Problem)	Thin removed sets can fail to influence Brownian exit, so a bounded harmonic representation may ignore assigned values on those sets. Exam use: Explains why Dirichlet boundary data must be paired with regularity assumptions. Pitfall: A discontinuity of the probabilistic solution at an irregular point is not a contradiction of uniqueness inside G.	irregular-boundary,polar-sets,examples
durrett_ch9_half_space_poisson_kernel	Half-space Poisson kernel (9.5.1 Exit Distributions)	For the upper half-space H, the exit distribution on the boundary has density C_d y/(|x-theta|^2+y^2)^(d/2). Exam use: Use to compute Brownian exit distributions from a half-space; in d=2 it gives the Cauchy density. Pitfall: Track dimension conventions: the boundary variable theta lives in d-1 dimensions.	poisson-kernel,half-space,exit-distribution
durrett_ch9_ball_poisson_kernel	Unit-ball Poisson kernel (9.5.1 Exit Distributions)	For the unit ball D, E_x f(B_tau)=integral_{partial D} [(1-|x|^2)/|x-y|^d] f(y) pi(dy). Exam use: Use to solve explicit Dirichlet problems in balls. Pitfall: The surface measure pi is normalized to be a probability measure in the chapter's formula.	poisson-kernel,ball,harmonic-measure
durrett_ch9_newtonian_potential_kernel	Brownian potential kernel in R^d (9.6 Green's Functions and Potential Kernels)	The expected occupation density of Brownian motion is the potential kernel G(x,y), proportional to |x-y|^(2-d) for d>=3 and to -log|x-y| in d=2 after domain adjustment. Exam use: Use to turn occupation-time expectations into spatial integrals. Pitfall: In recurrent dimensions the full-space occupation integral can diverge, so constants and killed domains matter.	green-function,potential-kernel,occupation-density
durrett_ch9_green_function_killed_domain	Killed-domain Green function (9.6 Green's Functions and Potential Kernels)	For Brownian motion killed on leaving D, G_D(x,y) is the density satisfying E_x integral_0^tau f(B_t)dt = integral_D G_D(x,y)f(y)dy. Exam use: The bridge between Brownian occupation times and Poisson's equation. Pitfall: The Green function depends on the domain and boundary killing, not only on |x-y|.	green-function,killed-brownian-motion,occupation-time
durrett_ch9_poisson_equation_representation	Poisson equation representation (9.7 Poisson's Equation)	For 1/2 Delta u=-g in G with zero boundary data, any bounded solution must be v(x)=E_x integral_0^tau g(B_t)dt. Exam use: Use for expected occupation times, expected exit times, and source-term boundary problems. Pitfall: Sign conventions vary; here the PDE is 1/2 Delta u=-g for a positive occupation formula.	poisson-equation,occupation-time,exit-time
durrett_ch9_expected_exit_time_poisson	Expected exit time solves Poisson's equation (9.7 Poisson's Equation)	Taking g=1 gives v(x)=E_x tau, which solves 1/2 Delta v=-1 in G with zero boundary values at regular points. Exam use: A common prelim computation: guess radial v in a ball and verify by Laplacian and boundary values. Pitfall: Finite expectation needs domain control; unbounded domains may have infinite exit time.	expected-exit-time,poisson-equation,radial-solution
durrett_ch9_poisson_boundary_regular	Poisson solution vanishes at regular boundary points (9.7 Poisson's Equation)	If G and g are bounded and y is a regular boundary point, then v(x)=E_x integral_0^tau g(B_t)dt tends to zero as x tends to y from inside G. Exam use: Use to verify the zero boundary condition for occupation-time solutions. Pitfall: Regularity and boundedness assumptions are doing real work here.	boundary-condition,poisson-equation,regular-point
durrett_ch9_green_function_half_space	Half-space Green function by reflection (9.7.1 Occupation Times)	For the half-space, the killed Green function equals the full-space potential at y minus the full-space potential at the reflected point y_bar. Exam use: Compute occupation times before exiting a half-space. Pitfall: The reflected term has the same singularity mirrored across the boundary, not at the original y.	green-function,reflection-principle,half-space
durrett_ch9_green_function_ball_kelvin	Ball Green function by Kelvin transform (9.7.1 Occupation Times)	For the unit ball in d>=3, G_D(x,y)=G(x,y)-|y|^(2-d)G(x,y/|y|^2); a logarithmic analog holds in d=2. Exam use: Use for explicit occupation densities in balls. Pitfall: The formula has a singular-looking y=0 case that must be handled by a limit or separately.	green-function,unit-ball,kelvin-transform
durrett_ch9_schrodinger_martingale	Schrodinger boundary-value martingale (9.8 Schrodinger Equation)	For 1/2 Delta u+c(x)u=0 in G, u(B_t) exp(integral_0^t c(B_s)ds) is a local martingale up to the exit time. Exam use: Foundation for boundary Feynman-Kac formulas and exponential exit-time moments. Pitfall: The sign of c controls integrability; positive c can make the expectation infinite.	schrodinger-equation,feynman-kac,local-martingale
durrett_ch9_schrodinger_nonuniqueness_warning	Positive potential can destroy bounded representation (9.8 Schrodinger Equation)	For G=(-a,a), c=gamma>0, and boundary value 1, the ODE solution exists only away from eigenvalue obstructions and exponential exit moments can blow up. Exam use: Use as a warning that Feynman-Kac with positive potential needs integrability assumptions. Pitfall: Bounded c does not automatically imply E_x exp(integral_0^tau c(B_s)ds) is finite.	schrodinger-equation,eigenvalues,integrability
durrett_ch9_gauge_function	Gauge function for exponential lifetime integrability (9.8 Schrodinger Equation)	The gauge w(x)=E_x exp(integral_0^tau c(B_s)ds) measures whether the Schrodinger Feynman-Kac representation is finite. Exam use: Check this before asserting uniqueness or boundary representations with exponential weights. Pitfall: Finiteness at one point and boundedness over the domain require separate hypotheses in the chapter.	gauge,exponential-moment,schrodinger-equation
durrett_ch9_small_set_exponential_exit_bound	Small-set exponential exit bound (9.8 Schrodinger Equation)	For each theta>0, sufficiently small open sets H have uniformly bounded E_x exp(theta tau_H). Exam use: Technical tool that makes the gauge theorem work. Pitfall: Small Lebesgue measure is the key condition, not merely small diameter in the statement.	exit-time,exponential-moment,small-set
durrett_ch9_gauge_theorem_connected_domain	Gauge finiteness propagates on connected domains (9.8 Schrodinger Equation)	If G is connected and the gauge w is not identically infinite, then w(x)<infinity for every x in G; if |G|<infinity, w is bounded. Exam use: Use to justify uniform integrability in Schrodinger uniqueness proofs. Pitfall: Connectedness matters; separate components need separate checks.	gauge-theorem,connected-domain,boundedness
durrett_ch9_schrodinger_dirichlet_representation	Schrodinger Dirichlet representation (9.8 Schrodinger Equation)	Under bounded connected domain, bounded continuous f and c, and finite gauge, the bounded solution is v(x)=E_x[f(B_tau) exp(integral_0^tau c(B_s)ds)]. Exam use: Use for boundary-value problems with killing or creation potentials. Pitfall: Without the finite-gauge assumption, the formula may be infinite or uniqueness may fail.	schrodinger-equation,dirichlet-problem,feynman-kac
durrett_ch9_schrodinger_boundary_regular	Schrodinger boundary condition at regular points (9.8 Schrodinger Equation)	At regular boundary points, the Schrodinger representation tends to the boundary value f(y). Exam use: Use to finish verification of boundary data for the weighted representation. Pitfall: The exponential weight adds a tail-control requirement absent from the plain Dirichlet problem.	boundary-condition,regular-point,schrodinger-equation
durrett_ch9_schrodinger_smoothness	Holder potential gives C2 Schrodinger solution (9.8 Schrodinger Equation)	With the chapter's bounded-domain/gauge assumptions and Holder continuous c, the Schrodinger representation is C2 and solves 1/2 Delta v+c v=0. Exam use: Use to upgrade the probabilistic representation to a classical solution. Pitfall: Smoothness is interior; boundary regularity is a separate issue.	regularity,holder-continuity,schrodinger-equation
durrett_ch9_interval_exponential_exit_moment	Exponential exit moment from an interval (9.8 Schrodinger Equation)	For tau exiting (-a,a), E_x exp(gamma tau)=cos(x sqrt(2 gamma))/cos(a sqrt(2 gamma)) when 0<gamma<pi^2/(8a^2), and is infinite at or above the threshold. Exam use: A high-yield explicit computation connecting Brownian exit times with eigenvalues. Pitfall: The threshold is the first Dirichlet eigenvalue for the interval; at the threshold the denominator vanishes.	exit-time,exponential-moment,eigenvalue,interval
ch9_exercise_method_backward_heat_martingale_template	Backward heat martingale template (9.2 Exercises: Heat equation, Brownian semigroup, and heat-kernel smoothing)	For u_t=(1/2)Delta u, apply Ito to u(t-s,B_s); the time derivative cancels the Brownian drift and leaves a local martingale. Exam use: Section 9.2 martingale checks and any backward parabolic uniqueness argument. Pitfall: Check boundedness, regularity, exit-time finiteness, boundary regularity, and gauge hypotheses before reusing Chapter 9 Brownian/PDE patterns.	heat-equation,ito-formula,backward-time,martingale
ch9_exercise_method_bounded_heat_uniqueness	Bounded heat solution uniqueness by terminal martingale (9.2 Exercises: Heat equation, Brownian semigroup, and heat-kernel smoothing)	Boundedness upgrades the backward local martingale to a uniformly integrable martingale; sending s up to t identifies u(t,x) with E_x f(B_t). Exam use: Heat equation uniqueness and bounded parabolic Cauchy problems. Pitfall: Check boundedness, regularity, exit-time finiteness, boundary regularity, and gauge hypotheses before reusing Chapter 9 Brownian/PDE patterns.	heat-equation,uniqueness,uniform-integrability
ch9_exercise_method_gaussian_approximate_identity	Gaussian approximate identity at t=0 (9.2 Exercises: Heat equation, Brownian semigroup, and heat-kernel smoothing)	Write B_t as sqrt(t)Z; bounded convergence proves E f(x_n+sqrt(t_n)Z) tends to f(x) when f is bounded continuous. Exam use: Initial-condition verification for heat and Feynman-Kac formulas. Pitfall: Check boundedness, regularity, exit-time finiteness, boundary regularity, and gauge hypotheses before reusing Chapter 9 Brownian/PDE patterns.	heat-kernel,initial-condition,bounded-convergence
ch9_exercise_method_heat_kernel_derivative_majorants	Heat-kernel derivative majorants (9.2 Exercises: Heat equation, Brownian semigroup, and heat-kernel smoothing)	On t bounded away from zero, derivatives of the Gaussian kernel are polynomial times a Gaussian, giving integrable majorants for differentiating under the integral. Exam use: Proving C^{1,2} smoothing for heat semigroups. Pitfall: Check boundedness, regularity, exit-time finiteness, boundary regularity, and gauge hypotheses before reusing Chapter 9 Brownian/PDE patterns.	heat-kernel,regularity,dominated-convergence
ch9_exercise_method_source_term_martingale	Source-term martingale for inhomogeneous heat equations (9.3 Exercises: Inhomogeneous heat equation and Duhamel occupation formulas)	For u_t=(1/2)Delta u+g, add integral_0^s g(B_r)dr to u(t-s,B_s) so the drift cancels. Exam use: Duhamel representation and source-term uniqueness. Pitfall: Check boundedness, regularity, exit-time finiteness, boundary regularity, and gauge hypotheses before reusing Chapter 9 Brownian/PDE patterns.	duhamel,source-term,martingale
ch9_exercise_method_duhamel_uniqueness	Duhamel uniqueness from bounded martingales (9.3 Exercises: Inhomogeneous heat equation and Duhamel occupation formulas)	A bounded inhomogeneous heat solution with zero initial data equals E_x integral_0^t g(B_s)ds by stopping the source-term martingale at s=t. Exam use: Identifying source-forced heat solutions and occupation integrals. Pitfall: Check boundedness, regularity, exit-time finiteness, boundary regularity, and gauge hypotheses before reusing Chapter 9 Brownian/PDE patterns.	duhamel,uniqueness,occupation-integral
ch9_exercise_method_markov_property_pde_verification	Short-time Markov-property PDE verification (9.3 Exercises: Inhomogeneous heat equation and Duhamel occupation formulas)	Use v(t+h,x)=E_x[v(t,B_h)+short-time reward], Taylor expand v(t,B_h), divide by h, and let h down to zero. Exam use: Showing smooth Brownian representations solve heat, Poisson, and Feynman-Kac PDEs. Pitfall: Check boundedness, regularity, exit-time finiteness, boundary regularity, and gauge hypotheses before reusing Chapter 9 Brownian/PDE patterns.	markov-property,taylor-expansion,pde-verification
ch9_exercise_method_holder_cancels_kernel_singularity	Holder cancellation for singular heat-source kernels (9.3 Exercises: Inhomogeneous heat equation and Duhamel occupation formulas)	Subtract g(x) inside P_s g(x)-g(x); Holder continuity gives O(s^{alpha/2}), offsetting the small-time singularity. Exam use: Regularity of inhomogeneous heat and potential-kernel formulas. Pitfall: Check boundedness, regularity, exit-time finiteness, boundary regularity, and gauge hypotheses before reusing Chapter 9 Brownian/PDE patterns.	holder-continuity,regularity,singular-kernel
